name,price,rating,num_rating,brand,model,_connection_,_type_,_battery_,_microphone_,_noise_,_water_,retailer,is_success
JBL JBLENDURDIVETELAM Endurance DIVE Waterproof Wireless In-Ear Sport Headphones with MP3 Player,,,,JBL,JBLENDURDIVETELAM,1.0,in,8.0,1.0,,,newegg,
Grado RS2e Reference Series Headphones,680.62,5.0,2.0,Grado,RS2e,1.0,on,,1.0,isolate,,newegg,True
Fuji Labs Green AUFJ-SQNTS306GR Sonique SQ306 Premium Titanium  In-Ear Headphones,29.99,,,Fuji Labs,AUFJ-SQNTS306GR,1.0,in,,1.0,reduct,,newegg,
Klipsch Reference R6 On-Ear Headphones - Black,414.46,4.0,14.0,Klipsch,1062411,1.0,on,8.0,1.0,cancel,proof,newegg,True
TWS 5.0 Bluetooth Earphones HD Stereo Wireless Headphones CVC 8.0 Noise Cancelling Gaming Headset Headphones,29.88,1.0,1.0,,,1.0,in,,1.0,,,newegg,False
SOVAWIN i30 Tws Bluetooth Earphones Wireless Stereo Touch Headset Sport Earbuds White With Microphone For IPhone Android Samsung,21.6,,,SOVAWIN,SH-I30EJ,1.0,,,1.0,,proof,newegg,
Bluetooth Earbuds Compact Lady Student Earbuds Touch Tws Bluetooth Headphone Wireless Sports Stereo Bluetooth Headset,21.99,,,,,1.0,on ear,300.0,1.0,cancel,,newegg,
MARVEL Avengers Bluetooth Earphone Superhero Avengers Stereo Music Wireless Headphone Sports Hands Free Headset(Captain America/Black Panther/Spider-Man/Iron Man),24.99,,,,,1.0,in,,1.0,,,newegg,
Sennheiser MX365 In-Ear Headphone-White,50.0,,18.0,Sennheiser,MX 365,1.0,,,1.0,,,newegg,
Beyerdynamic DT 770 Pro 80 Ohm (474746) Studio Reference Headphones (Closed),,4.0,41.0,Beyerdynamic,DT 770 Pro 80 Ohm,1.0,over,40.0,1.0,reduct,proof,newegg,True
"VAIN STHLM Originals In-ear earphones, Raw Umber",74.0,,,VAIN STHLM,,1.0,in,45.0,1.0,reduct,,newegg,
X13 Bluetooth Earphone Stereo Headset Wireless Sports Headphone TWS 5.0 IPX7 Waterproof Earphone 3500mAh Charging Box LED Smart,36.99,,,,X13,1.0,,30.0,1.0,cancel,,newegg,
"Anker Soundcore Life U2 Bluetooth Neckband Headphones with 24 H Playtime, 10 mm Drivers, Crystal-Clear Calls with CVC 8.0 Noise Cancelling Mic, USB-C Fast Charging, Foldable & Lightweight Build",39.99,,,Anker,Life U2,1.0,in,,1.0,,,newegg,
Sennheiser RS 185 Home Audio & TV Wireless Headphones,514.99,,,Sennheiser,RS 185,1.0,over ear,30.0,1.0,cancel,,newegg,
Audio-Technica ATH-CKR7TW Wireless In-Ear Headphones- Gray,172.99,,,Audio-Technica,ATH-CKR7TWGY,1.0,in,10.0,1.0,,resist,newegg,
JVC Black HA-RX700 3.5mm/ 6.3mm Connector Circumaural Full-Size Headphone,40.23,5.0,224.0,JVC,HA-RX700,1.0,over,30.0,1.0,cancel,,newegg,True
axGear USB-C Headset Type C In-Ear Earbuds with Volume Control and Mic Headphone,8.99,,,,,1.0,in ear,,1.0,,,newegg,
"Soundcore Liberty Air True Wireless Earphones with Charging Case, Bluetooth 5, 20 Hour Playtime, Touch Control Earbuds, Graphene Enhanced Sound, Noise Cancelling Microphones and Secure Fit",35.99,2.0,5.0,Soundcore,Liberty Air,1.0,in,,1.0,,proof,newegg,False
Dali IO-6 Headphones with Active Noise Cancellation,499.0,,,Dali,,1.0,over,,1.0,cancel,,newegg,
Sennheiser RS 175 Wireless Headphones,281.68,,,Sennheiser,,1.0,on,250.0,1.0,,,newegg,
Sennheiser HD25-1 II Stereo Headphone,278.99,,,Sennheiser,HD25-1 II,1.0,on,,0.0,,resist,newegg,
"Bose Frames Alto Black 840667-0100 Audio Sunglasses, S/M",169.0,,,Bose,840667-0100,1.0,in ear,,1.0,cancel,,newegg,
Maxell Earphone,9.32,,,Maxell,190282,1.0,in,,0.0,,,newegg,
Plantronics CS540 Wireless Headset System,309.05,,,,,1.0,in ear,,1.0,cancel,,newegg,
JBL Everest 710GA Wireless Over-Ear Headphones with Voice Activation and Built-In Remote and Microphone (Silver),199.95,,,JBL,,1.0,over,,1.0,,,newegg,
Sony WH-1000XM3/S Wireless Industry-Leading Noise-Cancelling Over-Ear Headphones with Google Assistant (Silver),244.99,4.0,34.0,SONY,,1.0,over,300.0,1.0,cancel,,newegg,True
Wireless Earbuds Bluetooth Headphones Wireless Earphones Bluetooth Headset Stereo Sound CVC8.0 Noise Cancelling IPX7 Waterproof 60hrs Battery Life Charging Box Built-in Mic for Smartphone Sport,29.99,,,,,1.0,,6.5,1.0,,resist,newegg,
"TicPods 2 Pro Wireless Earbuds True Bluetooth Earbuds, Superior Sound Quality, Touch/Voice/Gesture Control, Voice Assistant, Navy",99.99,,,Mobvoi,,1.0,in,,0.0,,,newegg,
Creative Aurvana Live! 3.5mm Gold-Plated/6.3mm Connector Circumaural Headphone,77.88,5.0,26.0,Creative,Aurvana Live!,1.0,over,,1.0,cancel,,newegg,True
"SYBA Oblanc Shell210 Over-Ear Dual Driver Amplified Stereo Headphones with In-line Mic, Golden OG-AUD63056",23.99,,,SYBA,OG-AUD63056,1.0,over,240.0,1.0,,,newegg,
Jabra Elite Active 75t Navy Voice Assistant Enabled True Wireless Sports Earbuds with Charging Case,199.99,2.0,1.0,Jabra,100-99091000-02,1.0,in,,1.0,,,newegg,False
"1MORE Stylish Dual-dynamic Driver BT In-Ear Headphones Wireless Bluetooth Earphones with 4 Stylish Colors, High Fidelity Wireless Sound, Long Battery Life, Comfortable Wearing and Mic - Gold",49.99,,,1MORE,E1024BT-GD,1.0,in ear,12.0,0.0,,,newegg,
JVC HA-FX5-G 3.5mm Connector Inner-Ear Gumy Plus Headphone - Green,10.67,5.0,1.0,JVC,HA-FX5-G,1.0,in ear,30.0,1.0,cancel,,newegg,True
Pendulumic STANCE S1+ Wireless Over-Ear Headphones,199.0,,,,,1.0,,,0.0,reduct,proof,newegg,
JBL T110BT Wireless In-Ear Headphones,39.95,,,,,1.0,in,,1.0,,,newegg,
Fuji Labs AUFJ-PSQWBS306BK and AUFJ-SQWMS101 Sonique 2-in-1 High Grade In-Line Headphones BUNDLE,75.99,,,Fuji Labs,B-PWB306BK-W101WH,1.0,in,,1.0,,,newegg,
Craig Black CBH515ODBK Bluetooth Stereo Earphones,16.0,,,Craig,CBH515ODBK,1.0,,240.0,1.0,,,newegg,
Maxell Juicy Tunes Earphone,20.36,,,Maxell,190239,1.0,over ear,,1.0,cancel,,newegg,
JVC HA-SR185 Powerful Bass On-Ear Headphone - Black - HASR185B,29.99,,,JVC,HA-SR185-B-J,1.0,on,,1.0,,,newegg,
JLAB Black J1M-BLK-FOIL JBuds with Universal Mic -,46.0,2.0,2.0,JLAB,J1M-BLK-FOIL,1.0,,100.0,1.0,,,newegg,False
EarSonics Classic Series SM2-IFI In-Ear Headphones,192.49,,,EarSonics,,1.0,in,,1.0,,,newegg,
SMS Audio Blue SMS-EB-SPRT-BLU STREET by 50 In-Ear Wired Sport,64.99,,,SMS Audio,SMS-EB-SPRT-BLU,1.0,in,24.0,1.0,,,newegg,
Sennheiser Green OCX 686i 3.5mm Connector Canal SPORTS - Ultra-lightweight sports headset,40.65,3.0,6.0,Sennheiser,OCX 686i,1.0,on,,0.0,,,newegg,False
"Bluetooth Over Ear Headphones, OneOdio Wired Gaming Stereo Headsets with Detachable Mic for PS4, Xbox one, PC, Cell Phones, Office, Wireless Headset with 30 Hrs Play Time",41.0,3.0,5.0,OneOdio,Studio-Pro-M,1.0,,,1.0,,,newegg,False
AB14868 PLUGY L27 Waterproof Wireless Bluetooth 4.0 Smart Stereo Double Ear Music Wearing Type Headphones Sport Running Headset,26.83,2.0,1.0,PLUGY,AB14868,1.0,in,7.0,1.0,reduct,,newegg,False
Bose Noise Cancelling Headphones 700 Smart with Voice Control - Limited Edition  - Soapstone - 794297-0400,379.0,4.0,2.0,Bose,794297-0400,1.0,in,,0.0,,,newegg,True
"TUNAI DRUM Hi-Res Certified Bass Enhanced Earphone - In-ear Headphones with Extra Large 1/2"" Drivers for Improved Bass Response, Good Clarity, Wide Soundstage & Precise Sound Positioning (Silver)",29.99,5.0,2.0,TUNAI,DRUM,1.0,in,24.0,1.0,,proof,newegg,True
"Beats by Dr. Dre | Solo3 Wireless On-Ear Headphones, Gloss White",149.0,4.0,6.0,Beats,Solo3,1.0,on,30.0,1.0,,,newegg,True
TWS Wireless Earphones Mini Smart Touch Bluetooth Earphone 5.0 Wireless Earbuds Stereo Headset With 2000mAh Power Bank,29.99,,,,,1.0,in ear,8.0,1.0,,,newegg,
AKG K 240 MK II Stereo Studio Headphones,149.0,,,AKG,K240 MKII,1.0,on,,0.0,reduct,,newegg,
Sony MDR-XB400IP Extra Bass On-Ear Headphones with Apple Control and Mic (Black/Blue),75.77,,,Sony,MDRXB400IP,1.0,in ear,6.0,1.0,cancel,proof,newegg,
AutofeelSunriseoffice Waterproof Sport Bluetooth Earphones Wireless Headphones Running Earphone Stereo Super Bass Earbuds Sweatproof With Mic Headset,26.79,,,,,1.0,on ear,,0.0,isolate,,newegg,
Pioneer SE-CH5T-K Hi-Res In-Ear Headphones (Black),59.95,,,Pioneer,SE-CH5T-K,1.0,in,,1.0,,,newegg,
"HQRP 2 Pin Acoustic Tube Earpiece Headset Mic for ICOM IC-3GT, IC-3SAT, IC-40, IC-4008A + HQRP UV Meter",9.45,,,,,1.0,,,1.0,,,newegg,
"Sennheiser IE 80 S Adjustable Bass Earbud Headphone, Black",122.39,,,Sennheiser,Sennheiser IE 80 S,1.0,in,24.0,1.0,,proof,newegg,
Wireless Bluetooth 4.1 Headphones With MIC Stereo Earphones Headset Earbuds - RoseGold,17.5,,,,,1.0,in,60.0,0.0,,proof,newegg,
Sennheiser CX 1.00 In-Ear Headphone - White,44.95,4.0,10.0,Sennheiser,CX 1.00 White,1.0,in,,1.0,isolate,,newegg,True
Brsthones TWS Bluetooth Earphone Wireless Sport Earbuds BT 5.0 Ergonomic Design In-Ear Earset with Charging Bin,29.99,,,Brsthones,IN-EAR HEADPHONES,1.0,,30.0,1.0,,,newegg,
Sennheiser Urbanite On-Ear Headphones with iPhone Controls (Red/Blue),128.99,5.0,1.0,Sennheiser,URBNITINTN,1.0,,45.0,1.0,isolate,proof,newegg,True
Oneodio A100 True Wireless Earbuds Active Noise Cancelling Earphones Bluetooth 5.0 Headphones With Mic IPX5 Waterproof ANC TWS,49.99,,,OneOdio,A100,1.0,in,10.0,0.0,reduct,,newegg,
Bose SoundSport 761529-0030 Wireless Headphones - Citron,129.0,3.0,6.0,Bose,761529-0030,1.0,in,,1.0,,,newegg,False
BeFree Black BHBT-7X-BLK Bluetooth Wireless Active Headphones with Microphone,22.99,,,BeFree,BHBT-7X-BLK,1.0,,32.0,0.0,reduct,proof,newegg,
DetectorPro Original Gray Ghost Headphones,112.95,,,DetectorPro,,1.0,on,17.0,1.0,cancel,,newegg,
JVC HA-FX7 Gummy Plus In-Ear Headphone without Mic - White - HAFX7W,18.99,,,JVC,HAFX7W,1.0,in,,0.0,cancel,,newegg,
TWS Bluetooth Earphone 5.0 Wireless Headphones With Microphone LED Display Earphones Waterproof Noise Cancelling Headsets,28.99,,,,,1.0,on ear,,1.0,,,newegg,
Bose Sleepbuds II Noise-Masking Wireless In-Ear headphones - White,249.0,,,Bose,841013-0010,1.0,in,8.0,1.0,,,newegg,
OB Google Pixel Buds 120mAh Battery Bluetooth Wireless Headphones - Clearly White,48.45,,,Google Pixel Buds,,1.0,,,1.0,,,newegg,
4XEM Syllable G02-001 Flat Cable Stereo In-Ear Earphone for Apple dev,20.33,,,4XEM,,1.0,,,0.0,,,newegg,
SOVAWIN i12 TWS Wireless Earphones Mini Earbuds Bluetooth 5.0 Touch Stereo Sport Headphone i12 Bluetooth Sports Headset wireless,15.24,,,SOVAWIN,SH-I12EJ,1.0,,100.0,1.0,reduct,,newegg,
Fuji Labs White AUFJ-SQNTS306WH Sonique SQ306 Premium Titanium  In-Ear Headphones,49.99,,,Fuji Labs,AUFJ-SQNTS306WH,1.0,in,,1.0,,,newegg,
"TWS Wireless Earbuds,Bluetooth 5.0 True Wireless Earbuds Stereo Sound IPX8 Waterproof Bluetooth Earbuds,120H Playtime with 3500mAh Charging Case,Built-in Mic CVC 8.0 Noise-Cancelling Headset",29.99,,,,,1.0,,,1.0,,,newegg,
Supersonic IQ-125BT Black Wireless Bluetooth Headphone with Speakerphone,36.89,,,Supersonic,IQ-125BT,1.0,on ear,,1.0,,,newegg,
"DOSS Active Noise Cancelling Bluetooth Headphones, Wireless Stereo Over Ear Headsets with Microphone, Protein Earpads, Apt-X HiFi Sound, 20 Hours Long Life for Phone Tablet Laptop PC - Black",39.99,3.0,2.0,DOSS,BE2,1.0,in,,0.0,,,newegg,False
New TWS Wireless Bluetooth 5.0 Earphones Sweatproof Sports Headphones High Sound Quality Portable Stereo Headphones,29.99,,,,,1.0,in,,1.0,,,newegg,
QCY T1C TWS Earphone Blutooth 5.0 Headphone 3D stereo Dual Mic Noise Cancelling Headset with charging box,18.99,5.0,1.0,,,1.0,on ear,,1.0,,,newegg,True
Sentry Black HM9MM 3.5mm Connector 9MM Earbuds and Mic,8.77,,,Sentry,HM9MM,1.0,,166.0,1.0,isolate,,newegg,
Replacement Coiled Cable SHURE HPACA1 SRH440 SRH840 SRH940 SRH750DJ Headphones,26.56,,,SHURE,HPACA1,1.0,over,,1.0,,,newegg,
"Ture Wireless Earbuds, Bluetooth 5.0 Wireless Headphones with Mic, Noise Cancelling Bluetooth Earphones in-Ear[Enhanced Bass], USB C, IP7 Waterproof, Touch Control, 35H Playtime Earphone (Black)",32.99,,,,,1.0,in ear,,1.0,,proof,newegg,
Sharkk Aura Wireless Bluetooth Headphones Gold On - Ear Headset Advanced Bluetooth 4.0 Technology with 18 Hour Battery Life,27.25,,,,,1.0,,7.5,1.0,,proof,newegg,
AutofeelSunriseoffice Handsfree Business Bluetooth Earphone Headset Wireless Headphone With Mic 3D Bass Stereo Voice Control Sport Earbuds,20.39,,,,,1.0,on,9.0,1.0,cancel,,newegg,
JBL E45BT On-ear Wireless Headphones (Blue),167.99,4.0,4.0,JBL,JBLE45BTBLUAM,1.0,on,,1.0,,,newegg,True
"V7 HA510-2NP Deluxe Headphones with Volume Control, Black",13.22,,,V7,HA510-2NP,1.0,on,,0.0,,,newegg,
Wireless Earphones Digital Display TWS Bluetooth 5.0 in-Ear Wireless Earphones Sports Earbuds Red,29.99,,,Brsthones,XG23,1.0,in,,1.0,,,newegg,
Bluetooth 5.0 Sports Headphone Stereo with Mini Earbuds Extra Long Standby Edition (True Wireless-blue),37.39,,,,,1.0,on,,1.0,,,newegg,
AutofeelSunriseoffice Bluetooth Earphone Headset Wireless Headphone With Mic 3D Bass Stereo Mini Business Portable Headsets Sport Earbuds For Phone iPhone Xiaomi,22.59,,,,,1.0,on,,1.0,isolate,,newegg,
"JBL TUNE 115BT Wireless In-ear Headphones with JBL Pure Bass Sound, Coral Orange",19.95,,,JBL,JBLT115BTCORAM,1.0,in,,1.0,,,newegg,
"Enermax Outdoor Active Sports Earphones, Red (EAE01-R)",14.69,,,Enermax,EAE01-R,1.0,,15.0,1.0,,,newegg,
"True Wireless Earbuds – Bluetooth 5.0 TWS Earphones with Digital LED Display with Wireless Charging Case, IPX7 Waterproof Deep Bass Headphone Built in Microphone for Workout, Sport, Gym",18.99,,,,,1.0,,,0.0,,,newegg,
Skullcandy S2DUY-L102 Green/Black Jib w/mic Earbud,16.99,,,SKULLCANDY,S2DUY-L102,1.0,in,30.0,1.0,,,newegg,
JBL J55A On-Ear Headphones - Black,166.99,4.0,43.0,JBL,J55ABLK,1.0,on,,0.0,cancel,,newegg,True
"Wireless Earbuds, TANGMAI W5 Bluetooth Headphones with 4 Microphones, CVC 8.0 Noise Counseling, Armature Drivers, 56H Playtime, Cordless Headset Earphones Compatible Andriod & iPhone for Work,Home,Gym",99.9,,,TANGMAI,W5,1.0,in,20.0,0.0,,proof,newegg,
Motorola IXTN4011 - Single Pin Earpiece With Boom Microphone (VOX),15.22,,,MOTOROLA,IXTN4011,1.0,,,1.0,,,newegg,
Fiio F9 Hybrid Three Driver Earphone - Black,62.49,,,FiiO,,1.0,over,100.0,1.0,cancel,proof,newegg,
"Phiaton BT 220 NC Active Noise Cancelling Wireless Bluetooth Earphones - Long Lasting Battery Life, Pocket Clip, and Everplay-X Tether Cable",79.99,1.0,1.0,Phiaton,BT220NC,1.0,in,6.0,1.0,reduct,proof,newegg,False
HQRP 4-Pack 2 Pin External Ear Loop Hands Free with Push-to-talk Microphone for Motorola Radio Devices AU1200 / AV1200 / AXV5100 / AXU4100 / BPR40 + HQRP Coaster,24.55,,,,,1.0,on ear,40.0,1.0,cancel,,newegg,
"Sennheiser HD1 Free Bluetooth Wireless Headphone, Bluetooth 4.2 with Qualcomm Apt-X and AAC, 6 hour battery life, 1.5 hour fast USB charging, multi-connection to 2 devices",88.59,,,Sennheiser,HD1 Free,1.0,in,6.0,1.0,cancel,proof,newegg,
Sennheiser CX300 II CX 300 II Precision Enhanced Bass Earbuds- Black,35.0,,,Sennheiser,Sennheiser CX300 II,1.0,in,,1.0,,resist,newegg,
Built-in Mic On Ear Wired Headphones Noise Reduction Portable Audio 3.5mm Jack,14.59,,,,,1.0,on,38.0,1.0,,,newegg,
KOSS White KEB6IW 3.5mm Connector Earbud In Ear Bud,11.5,,,KOSS,KEB6IW,1.0,,,0.0,,,newegg,
Califone 3068AV Switchable Stereo/Mono Headphones (6-Pack Bundle),69.0,,,,,1.0,on,,1.0,,,newegg,
"Ture Wireless Earbuds, Bluetooth 5.1 Sport Headphones IP7 Waterproof 40H Playtime TWS Earhooks Headset with Charging Case Stereo Sound CVC8.0 Noise Cancelling Wireless Earphone for Running Gym",39.99,,,,,1.0,,120.0,1.0,reduct,proof,newegg,
Audio-Technica Blue ATH-SPORT50BTBL Yes Connector Earbud SonicSport Wireless In-ear Headphones,22.99,,,Audio-Technica,ATH-SPORT50BTBL,1.0,in,14.0,1.0,,resist,newegg,
Sony MDR-EX110LPB BLACK In-Ear Headphones,29.75,,,SONY,MDR-EX110LPB,1.0,in,,0.0,,,newegg,
"COWIN E9 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",169.99,,,COWIN,COWIN E9,1.0,over,,1.0,reduct,,newegg,
"COWIN E7 Active Noise Cancelling Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30H Playtime for Travel Work TV PC Cellphone - Black",59.99,5.0,4.0,COWIN,COWIN E7 ANC Black R,1.0,,,0.0,,,newegg,True
2XL White X2WHFY-819 3.5mm Connector Whip In-Ear Headphone with Ambient Chatter Reduction and Hands-Free Mic,15.0,,,2XL,X2WHFY-819,1.0,in,,1.0,isolate,,newegg,
"Double Tap R1 Blood Red Bullet Wired Headphones, 10mm Dynamic Drivers Deliver Clear and Crisp Highs Along with Powerful Bass, in-Ear Earphones with Durable Cable Made in The USA with Carrying Case",64.99,,,Double Tap Audio LLC,DTR1RD-PB,1.0,in,,1.0,isolate,,newegg,
Mee audio Air-Fi Venture Bluetooth Over-Ear Headphone (Second Generation),128.69,4.0,90.0,Mee audio,AF52-BK,1.0,in ear,,1.0,,,newegg,True
"Xiaomi Mi Sports Bluetooth Earphones Mini, Lightweight, IPX4 Water Resistant, Anti-slip Hook Design",51.99,4.0,19.0,Xiaomi,ZBW4418US,1.0,,,0.0,,,newegg,True
Sony Mdrex15lp/b Ex15lp In-ear Headphone (black),9.99,5.0,1.0,SONY,MDREX15LP,1.0,on,,1.0,,,newegg,True
"Double Tap R1 Acid Purple Bullet Wired Headphones, 10mm Dynamic Drivers Deliver Clear and Crisp Highs Along with Powerful Bass, in-Ear Earphones with Durable Cable Made in The USA with Carrying Case",59.99,,,Double Tap Audio LLC,DTR1AP-RB,1.0,in,,0.0,,,newegg,
BellO  Deep Red & Chrome  BDH441RD  In-ear Headphones,37.53,,,BellO,BDH441RD,1.0,in,40.0,1.0,isolate,,newegg,
AFTERSHOKZ AS500M BLUEZ 2 - Bluetooth Stereo Headphones,109.93,,,AfterShokz,,1.0,on,,0.0,,,newegg,
V7 HU521 Deluxe USB Stereo Headphones with Microphone - Black & Grey,25.94,,,V7,HU521-2NP,1.0,on,12.0,1.0,isolate,,newegg,
skullcandy push true wireless bluetooth inear headphones with microphone  dark gray,98.99,,,Skullcandy,Push True Wireless Dark Gray/Black,1.0,in,,1.0,,,newegg,
Skullcandy Push True Wireless Indigo/Blue BT Headphones,59.99,,,Skullcandy,Push True Wireless Indigo/Blue,1.0,in,,0.0,,,newegg,
Adjustable anti-slip earhook sport earbuds sweatproof Waterproof Bass Stereo intelligent Voice Assistant Bluetooth 5.0 ear-hook Wireless Headset,49.9,,,,,1.0,,,1.0,,,newegg,
Beyerdynamic DT 880 Premium 250 Ohm (481793) Hi-Fi Headphones (Semi-open),199.0,5.0,6.0,Beyerdynamic,DT 880 Premium 250 Ohm,1.0,over,14.0,1.0,cancel,,newegg,True
HQRP 887774002071714,9.45,,,,,1.0,in ear,,1.0,isolate,resist,newegg,
Bluetooth Headset 5.0 Smart Lightweight Comfortable Sports Earbuds (True Wireless-Rose gold),35.8,,,,,1.0,on,,1.0,,proof,newegg,
Magnetic Bluetooth Earphone Sports Neckband Magnetic Wireless Gaming Headset Stereo Earbuds Metal Earphones With Mic For IPhone,6.99,,,,,1.0,in,8.0,0.0,,,newegg,
"Gaming Headset for PS4 iKiKin Xbox One Headset with Mic, Stereo Surround Sound Noise Canceling Deep Bass LED Light, Wired Over Ear Gaming Headphones for PC iPad Laptop (Blue)",31.99,,,,,1.0,,,1.0,,,newegg,
Fuji Labs Red AUFJ-SQNMS101RE 3.5mm Connector Sonique SQ101 Designer In-Ear Headphones,10.49,,,Fuji Labs,AUFJ-SQNMS101RE,1.0,in,,1.0,isolate,,newegg,
Double Tap R2 Wired and Bluetooth Headphones - Real Nickle Plated 40 cal Casing with Magnetic Backs Along with MMCX Connectors.,99.99,,,Double Tap Audio LLC,DTR2NP-WMBM,1.0,in,8.0,1.0,,,newegg,
SHURE AONIC 5 Sound Isolating Earphones with UNI Communication Cable (Black),473.99,,,SHURE,SE53BABK+UNI,1.0,in,,1.0,,,newegg,
"Double Tap R1 Pink Camo Bullet Wired Headphones 10mm Dynamic Drivers Deliver Clear and Crisp Highs Along with Powerful Bass, in-Ear Earphones with Durable Cable Made in The USA with Carrying Case",64.99,,,Double Tap Audio LLC,DTR1PC-PB,1.0,in,10.0,1.0,,,newegg,
"JBL LIVE 400BT With Google, Alexa Voice Bluetooth On-Ear Headphones - Red",99.95,3.0,2.0,JBL,JBLLIVE400BTREDAM,1.0,on,,0.0,,,newegg,False
SHURE SE535-CL TRIPLE DRIVER EARPHNE W/DETCH CBLE & FORMABLE WIRE,449.0,,,SHURE,SE535,1.0,on,,0.0,,,newegg,
AIAIAI x Fool's Gold TMA-1 Headphones,443.6,,,AIAIAI,TMA-1 Headphones - Fool's Gold,1.0,in ear,,0.0,cancel,,newegg,
"BTH-868 Stereo Sound Quality V4.2 Bluetooth Headphone, Bluetooth Distance: 10m, Support 3.5mm Audio Input & FM, for iPhone, Samsung, HTC, Sony and other Smartphones (Pink)",25.99,2.0,3.0,,,1.0,on,,1.0,cancel,,newegg,False
Wireless Bluetooth Sport Gym Headphones Earphones Earbuds Headset with MIC Bass,16.78,,,,,1.0,on,,0.0,,,newegg,
"Camouflage 3.5mm headphone headset Neutral with wheat gaming headset (wired,Wired luminous headphones,Camouflage gray)",26.86,,,,,1.0,on,45.0,1.0,,,newegg,
JBL Free X Truly Wireless In-Ear Headphones with Built-In Remote and Microphone (White),149.95,1.0,1.0,JBL,JBLFREEXWHTBT,1.0,in,8.0,1.0,,,newegg,False
Sennheiser HD 350BT Wireless Over-Ear Headphones with Bluetooth 5.0 (White),119.95,2.0,3.0,Sennheiser,HD 350BT White,1.0,over,32.0,1.0,reduct,,newegg,False
KOSS Brown KSC75 3.5mm Gold-Plated Connector Supra-aural SportClip Stereophone,23.89,4.0,74.0,KOSS,KSC75,1.0,in ear,120.0,0.0,,,newegg,True
Letton L6 Gaming Headset Wired PC Stereo Earphones Headphones with Microphone for Computer Gamer headphone,35.76,,,,,1.0,on,6.0,1.0,cancel,proof,newegg,
"Soundcore Liberty True-Wireless Headphones, 100-Hour Playtime, Bluetooth 5 Wireless Earbuds, Graphene Driver Technology, Sweatproof True Wireless Earbuds,Smart AI, Stereo Handsfree Calls",40.99,4.0,12.0,Soundcore,Liberty,1.0,,,0.0,reduct,,newegg,True
Fuji Labs FJ-IPOD-E3220 Pro Stereo Silicon Acoustic Earbuds - Green,8.99,,2.0,Fuji Labs,FJ-iPOD-E3220-GN,1.0,in ear,7.0,1.0,reduct,proof,newegg,
Audio-Technica ATH-ANC40BT QuietPoint Active Noise-Cancelling Wireless In-Ear Headphones,79.0,,,Audio-Technica,ATH-ANC40BT,1.0,,8.0,1.0,,,newegg,
Tweedz Green Earbuds - In Ear Headphones with 100% Braided Fabric Wrapped Durable Cords (Green),35.0,,,Tweedz,,1.0,in,7.0,1.0,cancel,,newegg,
K618 DJ Premium DJ Headphones (Black),86.21,,,AKG ACOUSTICS,K618 DJ,1.0,on,6.0,1.0,cancel,resist,newegg,
Logitech Ultimate Ears 200vi Noise-Isolating Headset (Gray/Black),8.99,,,Logitech,200vi,1.0,in,80.0,0.0,reduct,,newegg,
V8 Bluetooth Earphone V4.0 Business Stereo Earphones with Mic Wireless Universal Voice Report Number Handfree Earphone,25.95,,,,,1.0,,,1.0,cancel,,newegg,
Sennheiser HD 202 II Over-Ear DJ Headphones,77.99,4.0,913.0,Sennheiser,HD 202 II,1.0,,10.0,1.0,,,newegg,True
JBL Free X Black True Wireless In-Ear Bluetooth Headphones,59.95,4.0,3.0,JBL,JBLFREEXBLKBTAM,1.0,in,15.0,1.0,cancel,,newegg,True
Bluetooth 5.0 TWS Wireless Headphone Stereo HIFI True Wireless Earbuds Sport Gaming Earphones for  Cellphones With Microphone,17.99,,,,,1.0,,,0.0,,,newegg,
Blue Microphone Satellite Black Premium Noise-Cancelling Wireless Headphones with Built-In Audiophile Amp,405.04,,,Blue Microphones,8.36E+11,1.0,over,6.0,1.0,,,newegg,
Beyerdynamic Aventho (717440) Wireless Mobile Bluetooth Headphones with Sound Personalization (Black),379.0,5.0,2.0,Beyerdynamic,Aventho Wireless,1.0,on,10.0,1.0,,,newegg,True
True Wireless Headphones 3D Stereo Bluetooth Headset Foldable Gaming Earphone With Mic FM TF Card Noise Reduction Headphones,25.26,,,,,1.0,,8.0,0.0,,,newegg,
E-books S75 High Resolution in Ear Headphones Earbuds Earphones for Apple iPhone iPod iPad Samsung Android Smartphones Computer Tablet Laptop Travel Airplane Workout Sport Running Hiking - Black,12.97,,,E-books,S75,1.0,in,10.0,0.0,cancel,,newegg,
